secid,date,cp_flag,index_flag,days,cusip,ticker,sic,exchange_d,class,issue_type,industry_group,delta,impl_volatility,impl_strike,impl_premium,dispersion,_1_MO,_2_MO,_3_MO,_6_MO,_1_YR,_2_YR,_3_YR,_5_YR,_7_YR,_10_YR,_30_YR,close
108105,23-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-85,0.426302,2560.334,341.3193,0.030326,0.01,0.04,0.02,0.08,0.17,0.28,0.31,0.38,0.63,0.76,1.33,2237.4
108105,23-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-90,0.411913,2622.985,395.7101,0.030746,0.01,0.04,0.02,0.08,0.17,0.28,0.31,0.38,0.63,0.76,1.33,2237.4
108105,24-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,90,0.638557,1969.615,502.0261,0.03127,0.01,0.01,0.01,0.09,0.25,0.38,0.44,0.52,0.75,0.84,1.39,2447.33
108105,24-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,80,0.610448,2146.234,354.6907,0.034438,0.01,0.01,0.01,0.09,0.25,0.38,0.44,0.52,0.75,0.84,1.39,2447.33
108105,24-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,75,0.593736,2215.259,301.4685,0.03524,0.01,0.01,0.01,0.09,0.25,0.38,0.44,0.52,0.75,0.84,1.39,2447.33
108105,24-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,70,0.576464,2276.6,256.5452,0.035237,0.01,0.01,0.01,0.09,0.25,0.38,0.44,0.52,0.75,0.84,1.39,2447.33
108105,24-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,60,0.543616,2382.983,185.2574,0.033654,0.01,0.01,0.01,0.09,0.25,0.38,0.44,0.52,0.75,0.84,1.39,2447.33
108105,24-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,55,0.528884,2430.591,156.7374,0.0327,0.01,0.01,0.01,0.09,0.25,0.38,0.44,0.52,0.75,0.84,1.39,2447.33
108105,24-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,50,0.515657,2475.94,131.9483,0.031656,0.01,0.01,0.01,0.09,0.25,0.38,0.44,0.52,0.75,0.84,1.39,2447.33
108105,24-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,45,0.504098,2520.094,110.3046,0.030746,0.01,0.01,0.01,0.09,0.25,0.38,0.44,0.52,0.75,0.84,1.39,2447.33
108105,24-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,40,0.494009,2564.088,91.27052,0.030208,0.01,0.01,0.01,0.09,0.25,0.38,0.44,0.52,0.75,0.84,1.39,2447.33
108105,24-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,35,0.484967,2608.907,74.3969,0.029996,0.01,0.01,0.01,0.09,0.25,0.38,0.44,0.52,0.75,0.84,1.39,2447.33
108105,24-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,30,0.47661,2655.63,59.35947,0.029823,0.01,0.01,0.01,0.09,0.25,0.38,0.44,0.52,0.75,0.84,1.39,2447.33
108105,24-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,25,0.468936,2705.828,45.95615,0.029473,0.01,0.01,0.01,0.09,0.25,0.38,0.44,0.52,0.75,0.84,1.39,2447.33
108105,24-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,20,0.462287,2762.175,34.05187,0.029015,0.01,0.01,0.01,0.09,0.25,0.38,0.44,0.52,0.75,0.84,1.39,2447.33
108105,24-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,65,0.559562,2332.047,218.2104,0.034552,0.01,0.01,0.01,0.09,0.25,0.38,0.44,0.52,0.75,0.84,1.39,2447.33
108105,24-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,15,0.457389,2829.774,23.54456,0.028739,0.01,0.01,0.01,0.09,0.25,0.38,0.44,0.52,0.75,0.84,1.39,2447.33
108105,24-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,10,0.455261,2919.69,14.34117,0.029148,0.01,0.01,0.01,0.09,0.25,0.38,0.44,0.52,0.75,0.84,1.39,2447.33
108105,24-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,85,0.62568,2066.525,419.2931,0.033043,0.01,0.01,0.01,0.09,0.25,0.38,0.44,0.52,0.75,0.84,1.39,2447.33
108105,24-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-10,0.700257,1932.015,25.35719,0.054655,0.01,0.01,0.01,0.09,0.25,0.38,0.44,0.52,0.75,0.84,1.39,2447.33
108105,24-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-15,0.675212,2041.733,40.25832,0.047296,0.01,0.01,0.01,0.09,0.25,0.38,0.44,0.52,0.75,0.84,1.39,2447.33
108105,24-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-20,0.651409,2129.646,55.93261,0.043128,0.01,0.01,0.01,0.09,0.25,0.38,0.44,0.52,0.75,0.84,1.39,2447.33
108105,24-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-25,0.628536,2204.251,72.22042,0.040807,0.01,0.01,0.01,0.09,0.25,0.38,0.44,0.52,0.75,0.84,1.39,2447.33
108105,24-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-30,0.606697,2269.61,89.08447,0.038946,0.01,0.01,0.01,0.09,0.25,0.38,0.44,0.52,0.75,0.84,1.39,2447.33
108105,24-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-35,0.586435,2328.079,106.6554,0.036944,0.01,0.01,0.01,0.09,0.25,0.38,0.44,0.52,0.75,0.84,1.39,2447.33
108105,24-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-40,0.568156,2381.408,125.1787,0.035019,0.01,0.01,0.01,0.09,0.25,0.38,0.44,0.52,0.75,0.84,1.39,2447.33
108105,24-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-45,0.551894,2431.06,144.9395,0.033255,0.01,0.01,0.01,0.09,0.25,0.38,0.44,0.52,0.75,0.84,1.39,2447.33
108105,24-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-50,0.537749,2478.309,166.3477,0.031465,0.01,0.01,0.01,0.09,0.25,0.38,0.44,0.52,0.75,0.84,1.39,2447.33
108105,24-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-55,0.525868,2524.397,189.9764,0.029818,0.01,0.01,0.01,0.09,0.25,0.38,0.44,0.52,0.75,0.84,1.39,2447.33
108105,24-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-60,0.516103,2570.563,216.4722,0.028651,0.01,0.01,0.01,0.09,0.25,0.38,0.44,0.52,0.75,0.84,1.39,2447.33
108105,24-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-65,0.508085,2618.047,246.5735,0.027907,0.01,0.01,0.01,0.09,0.25,0.38,0.44,0.52,0.75,0.84,1.39,2447.33
108105,24-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-70,0.501829,2668.422,281.5138,0.027407,0.01,0.01,0.01,0.09,0.25,0.38,0.44,0.52,0.75,0.84,1.39,2447.33
108105,24-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-75,0.498806,2724.737,324.1987,0.029145,0.01,0.01,0.01,0.09,0.25,0.38,0.44,0.52,0.75,0.84,1.39,2447.33
108105,24-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-80,0.503183,2794.096,381.6928,0.039878,0.01,0.01,0.01,0.09,0.25,0.38,0.44,0.52,0.75,0.84,1.39,2447.33
108105,24-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-85,0.519856,2890.03,467.2491,0.060068,0.01,0.01,0.01,0.09,0.25,0.38,0.44,0.52,0.75,0.84,1.39,2447.33
108105,24-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-90,0.546972,3031.175,598.7901,0.079216,0.01,0.01,0.01,0.09,0.25,0.38,0.44,0.52,0.75,0.84,1.39,2447.33
108105,25-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,90,0.702715,1952.829,549.8513,0.035579,0,0,0,0.07,0.19,0.34,0.41,0.56,0.77,0.88,1.45,2475.56
108105,25-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,85,0.691306,2057.306,461.4853,0.037406,0,0,0,0.07,0.19,0.34,0.41,0.56,0.77,0.88,1.45,2475.56
108105,25-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,80,0.676047,2144.34,391.6564,0.039683,0,0,0,0.07,0.19,0.34,0.41,0.56,0.77,0.88,1.45,2475.56
108105,25-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,70,0.637204,2288.869,283.4113,0.041789,0,0,0,0.07,0.19,0.34,0.41,0.56,0.77,0.88,1.45,2475.56
108105,25-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,65,0.616467,2350.639,240.5613,0.04092,0,0,0,0.07,0.19,0.34,0.41,0.56,0.77,0.88,1.45,2475.56
108105,25-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,60,0.596541,2407.204,203.6657,0.039498,0,0,0,0.07,0.19,0.34,0.41,0.56,0.77,0.88,1.45,2475.56
108105,25-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,50,0.560396,2509.479,143.9634,0.03636,0,0,0,0.07,0.19,0.34,0.41,0.56,0.77,0.88,1.45,2475.56
108105,25-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,45,0.544035,2557.249,119.642,0.035028,0,0,0,0.07,0.19,0.34,0.41,0.56,0.77,0.88,1.45,2475.56
108105,25-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,40,0.528636,2604.003,98.26479,0.034143,0,0,0,0.07,0.19,0.34,0.41,0.56,0.77,0.88,1.45,2475.56
108105,25-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,35,0.513884,2650.609,79.39938,0.03372,0,0,0,0.07,0.19,0.34,0.41,0.56,0.77,0.88,1.45,2475.56
108105,25-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,30,0.499372,2697.954,62.70765,0.033552,0,0,0,0.07,0.19,0.34,0.41,0.56,0.77,0.88,1.45,2475.56
108105,25-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,25,0.484905,2747.245,47.96465,0.033427,0,0,0,0.07,0.19,0.34,0.41,0.56,0.77,0.88,1.45,2475.56
108105,25-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,20,0.47058,2800.545,35.02486,0.033079,0,0,0,0.07,0.19,0.34,0.41,0.56,0.77,0.88,1.45,2475.56
108105,25-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,55,0.577855,2459.786,171.7481,0.037926,0,0,0,0.07,0.19,0.34,0.41,0.56,0.77,0.88,1.45,2475.56
108105,25-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,75,0.657593,2220.609,333.2849,0.04141,0,0,0,0.07,0.19,0.34,0.41,0.56,0.77,0.88,1.45,2475.56
108105,25-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,15,0.457278,2862.332,23.81071,0.031958,0,0,0,0.07,0.19,0.34,0.41,0.56,0.77,0.88,1.45,2475.56
108105,25-Mar-20,C,1,30,64881510,SPX,9999,32768,,A,,10,0.447153,2943.722,14.26142,0.030214,0,0,0,0.07,0.19,0.34,0.41,0.56,0.77,0.88,1.45,2475.56
108105,25-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-10,0.779106,1907.635,28.82751,0.055808,0,0,0,0.07,0.19,0.34,0.41,0.56,0.77,0.88,1.45,2475.56
108105,25-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-15,0.754019,2026.861,45.97297,0.051018,0,0,0,0.07,0.19,0.34,0.41,0.56,0.77,0.88,1.45,2475.56
108105,25-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-20,0.72912,2123.553,64.05333,0.048794,0,0,0,0.07,0.19,0.34,0.41,0.56,0.77,0.88,1.45,2475.56
108105,25-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-25,0.703737,2206.572,82.75075,0.047813,0,0,0,0.07,0.19,0.34,0.41,0.56,0.77,0.88,1.45,2475.56
108105,25-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-30,0.678134,2279.866,101.8971,0.046519,0,0,0,0.07,0.19,0.34,0.41,0.56,0.77,0.88,1.45,2475.56
108105,25-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-35,0.653518,2345.569,121.6038,0.044261,0,0,0,0.07,0.19,0.34,0.41,0.56,0.77,0.88,1.45,2475.56
108105,25-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-40,0.631099,2405.359,142.2291,0.041464,0,0,0,0.07,0.19,0.34,0.41,0.56,0.77,0.88,1.45,2475.56
108105,25-Mar-20,P,1,30,64881510,SPX,9999,32768,,A,,-45,0.611221,2460.84,164.1641,0.038829,0,0,0,0.07,0.19,0.34,0.41,0.56,0.77,0.88,1.45,2475.56
